,State,County,Population_Estimate_2015,LACCESS_POP15,LACCESS_LOWI15,LACCESS_HHNV15,LACCESS_SNAP15,LACCESS_CHILD15,LACCESS_SENIORS15,LACCESS_WHITE15,LACCESS_BLACK15,LACCESS_HISP15,LACCESS_NHASIAN15,LACCESS_NHNA15,LACCESS_MULTIR15,FOODINSEC_15_17,VLFOODSEC_15_17,MEDHHINC15,POVRATE15,GROC15,SUPERC15,CONVS15,SPECS15,WICS15,FFR15,SNAPS15
104,AZ,Mohave,204661,88341.57713,40061.48198,2535.995735,6493.343663,16238.41559,21605.4891,78105.86996,867.0888531,11759.11872,769.304758,1751.832051,6700.216554,17.4,6.5,40360,17.4,16.74908024,4.050183952,91.15055186,11.30110371,19.8996321,122.5520235,151.8875029
105,AZ,Navajo,107688,41411.32608,26868.06071,2682.216148,4031.479206,12847.64679,4524.221562,12403.1012,310.0576186,2867.420755,163.7590746,27048.77059,1471.958093,17.4,6.5,37658,28.1,13.8996321,3.050183952,56.84944814,3.050183952,23.8996321,62.20073581,93.81426288
106,AZ,Pima,1009737,218481.7301,75295.14972,5048.251138,10467.40228,47677.16771,42727.21948,163852.6549,5830.721116,63978.388,4468.907193,14426.02863,29659.49565,17.4,6.5,47107,18.7,122.3512877,17.25091976,281.8457691,69.50183952,97.45165557,668.7601174,604.4364605
107,AZ,Pinal,406073,80761.85349,27067.65223,2958.562914,2959.356145,15076.1808,17843.59391,62934.68694,2196.549115,22055.79294,661.7678579,3662.712604,11253.13409,17.4,6.5,50888,15.8,31,7.050183952,83.45165557,11.05018395,30.8996321,131.7992642,164.438803
108,AZ,Santa Cruz,46602,12583.42295,6073.507468,298.3176686,759.931377,3662.94681,1808.001457,9690.899721,33.08561626,9295.45682,70.44476674,75.80244232,2711.200888,17.4,6.5,34893,24.4,10.15055186,1,16,4.949816048,3.949816048,23.79926419,27.29181996
109,AZ,Yavapai,220845,68596.93595,26604.01532,2117.231816,4087.901957,13583.02154,16969.9576,61621.02175,430.4770323,9573.590276,508.1998411,1020.663341,4955.434637,17.4,6.5,47220,15.1,28.84944814,6.050183952,80.8996321,13.05018395,21.94981605,139.3011037,146.7270541
110,AZ,Yuma,205456,39776.52701,18786.2454,829.3600422,2013.795611,10632.6267,7548.44558,29074.18127,789.4717184,20259.07407,581.1563401,474.9891799,8784.685115,17.4,6.5,40426,21.1,30.8996321,6.050183952,66.15055186,5,26,122.003679,110.9549178
111,AR,Arkansas,18325,7183.712662,3389.532448,371.3821543,499.4149995,1695.598701,1104.003955,4234.900193,2636.72244,217.7240286,22.03697011,17.5659837,272.4870675,13.1,5.7,41179,20.7,3,1,17.20073581,0,3.949816048,8.648712333,19.05436595
112,AR,Ashley,20838,4633.910248,2623.419202,278.8863791,328.3222746,1115.209975,748.3975656,2524.831404,1890.317258,184.7398278,7.562366249,18.79874184,192.4004753,13.1,5.7,39871,19.6,1.749080238,1,13.69889629,0,3.899632095,14.94981605,19.56629876
113,AR,Baxter,41136,4618.030292,1834.515106,491.3348225,298.5556295,863.8938132,1375.530348,4470.31635,6.668574167,81.81091366,23.02234545,24.0709028,93.89596551,13.1,5.7,36902,16.4,8.050183952,1,15.69889629,1.949816048,6.050183952,31.1003679,34.11770906
114,AR,Benton,251673,34546.61984,11738.24388,1025.778409,1038.947801,9711.475817,4800.336241,27677.80308,421.256888,7064.5649,651.8936326,568.9836053,5018.428243,13.1,5.7,60294,10.8,37.50183952,7,81.05018395,18.55202348,28.30110371,163.8029432,137.646983
115,AR,Boone,37112,8411.784665,3821.824413,405.4769146,585.6644353,1868.447452,1711.160119,8111.533814,10.50361516,139.7300564,33.13123775,64.39890484,189.8626347,13.1,5.7,40909,16.5,7.100367905,1,21.1003679,3.050183952,5.050183952,24,29.319561
116,AR,Bradley,11007,1240.008348,595.3641567,161.7671964,128.4060752,276.6539541,245.5570815,856.9740876,287.1612478,86.70293474,6.112623039,4.045704398,85.71468777,13.1,5.7,37331,28,1.949816048,0,4.949816048,0,0.949816048,5.100367905,10.27509198
117,AR,Calhoun,5201,3493.527961,1747.316267,141.1913944,185.8344854,736.6388046,652.7918148,2556.742603,837.3163359,91.23174937,3.267539414,11.88366008,84.31783066,13.1,5.7,40526,16.7,-0.100367905,0,3.050183952,0,15.26813786,1,3.966544032
118,AR,Carroll,27775,1943.271178,1046.598113,336.271477,115.1481241,504.3164927,319.6781274,1707.387816,8.770437309,293.0902027,18.76831056,18.67056075,183.2545784,13.1,5.7,37587,16.6,4.949816048,1,17.15055186,5.050183952,5,15,19.02417221
119,AR,Chicot,10960,7115.720566,3940.143675,586.774709,780.9805603,1664.799483,1423.96965,3179.27288,3584.935341,334.6531569,48.2966976,10.00000003,292.2156496,13.1,5.7,29968,31.4,3.949816048,0,8.949816048,-0.050183952,1.899632095,4.949816048,13.25387541
120,AR,Clark,22517,9423.239634,4933.730696,314.6507231,526.6122536,1734.875565,1154.316068,6488.849882,2340.578062,558.6374242,57.2730467,33.31174674,501.1351881,13.1,5.7,37856,22.5,1.899632095,1,10,0,1.899632095,23.25091976,17.19237182
121,AR,Clay,15200,1645.728284,692.5833477,131.6556877,112.7512373,344.9858686,400.4072373,1614.691689,2.383421254,16.52266218,1.813277662,2.276564085,23.56334837,13.1,5.7,35324,20.8,4.050183952,0,8.150551857,0,3,5.849448143,12.32466275
122,AR,Cleburne,25361,2341.792562,846.8506166,274.3694166,66.97607776,556.9662242,414.5304072,2291.417324,1.072416492,31.90340588,2.996186721,17.01799323,29.28862314,13.1,5.7,43913,15.6,6.949816048,1,14,-0.150551857,4.050183952,18.15055186,22.42921265
123,AR,Cleveland,8284,1838.886846,479.3112885,83.54801121,124.9131405,438.6422695,319.3594559,1596.343125,183.5308885,47.50313478,1,13.99999974,43.0128327,13.1,5.7,44123,18.1,2,0,5.050183952,0,1,2,3.895450099
124,AR,Columbia,24126,4236.870961,1777.07015,294.1493859,290.3445047,680.6952132,560.4487986,2863.505117,1217.327648,59.16095101,66.33898448,27.84421783,58.29006189,13.1,5.7,38057,23.8,2.899632095,1,18.1003679,-0.100367905,6,21.30110371,19.28733138
125,AR,Conway,20930,3553.435083,1340.318644,352.3514974,183.5078961,853.5218471,614.8939358,3218.279864,194.8922659,77.79985538,13.07686206,20.99495751,106.1911234,13.1,5.7,43702,17.8,4,1,12.74908024,-0.050183952,3,10.15055186,22.20879321
126,AR,Craighead,104419,15955.20231,8261.210208,955.7174753,1161.261934,3910.989656,1519.161374,12013.8279,2689.754554,860.1093598,370.3505037,66.89125568,811.5334622,13.1,5.7,42460,17.3,21.20073581,5.100367905,43.55202348,3,13.8996321,84.20073581,97.99796412
127,AR,Crawford,61910,10484.37627,4854.798012,567.4123205,617.4547023,2924.684806,1219.317325,8864.742552,167.5802481,1195.865365,279.8262963,174.730722,996.6320269,13.1,5.7,46545,14.4,8,2,28.15055186,5.150551857,8,25.79926419,44.30528571
128,AR,Crittenden,49071,6476.880706,2521.27925,507.9675155,439.1623436,1753.978779,658.1773029,3637.804949,2624.419406,129.6909274,66.31969193,22.46571361,122.7118751,13.1,5.7,37371,25.9,8.949816048,1,30,2,10.8996321,29.84944814,65.97970319
129,AR,Cross,17254,2383.092743,1146.559324,326.4784562,145.3950747,584.7836413,382.9045351,2064.919666,248.4058294,48.04778578,7.509429362,9.464164698,49.79366001,13.1,5.7,39132,21.5,2.949816048,1,10.20073581,1.050183952,4,11.1003679,18.81272994
130,AR,Dallas,7531,3353.854476,1485.858335,212.1478835,179.976722,715.1258629,594.514172,1715.1576,1538.882604,65.72190402,1,13.00953906,85.80472724,13.1,5.7,33352,21.3,2,0,6.949816048,2.100367905,1,4.050183952,11.9755212
131,AR,Desha,12022,4559.473117,2602.46877,360.5002237,474.4217824,1230.161614,691.7279188,2094.389717,2321.71038,137.7512929,10.11746397,11.13148421,122.1240679,13.1,5.7,30987,30.9,3.899632095,0,8.050183952,0,3,10.05018395,15.00356882
132,AR,Drew,18617,3989.454324,1996.791957,271.4854991,255.1742391,823.5401374,607.406803,2879.319175,951.9034605,124.3518032,23.51628118,8.988688241,123.5004236,13.1,5.7,39339,21.2,2,1,10.94981605,1,2,14.05018395,19.20491781
133,AR,Faulkner,121209,18908.54726,6301.318664,988.4844353,669.9191099,4521.171925,1483.054535,15010.28451,2677.753573,860.5927002,326.1813653,87.30018304,799.4365473,13.1,5.7,51157,14.8,12.94981605,2,52.50183952,4.100367905,13.15055186,84.60220743,74.32385322
134,AR,Franklin,17755,1180.163991,659.6529897,218.1335655,70.10270858,284.4053211,134.0257892,1069.623689,51.85190614,20.35707689,8.807795724,20.85964152,16.02095884,13.1,5.7,41933,18.2,2,0,10.25091976,1,4.100367905,4.949816048,15.46297521
135,AR,Fulton,12137,2343.420829,1486.067881,155.5936299,194.3947592,548.097223,491.2392066,2298.191685,8.41752082,18.47814756,0.062822979,12.30142319,24.40593184,13.1,5.7,34717,19.4,1,0,8.20073581,0,1,4,7.562423353
136,AR,Garland,97816,27118.39236,10288.81137,1205.923468,1406.409723,5734.216071,6556.116739,23831.21249,1721.115152,1308.457866,232.0092614,161.397528,1167.204932,13.1,5.7,37723,19.3,16.1003679,4,48.1003679,7.050183952,13.05018395,84.30110371,79.98511154
137,AR,Grant,18014,2119.128182,790.1511252,170.4820117,95.53757272,541.5112975,303.2156274,1921.037964,42.99681601,141.2440804,3.043598177,13.93704076,137.1127673,13.1,5.7,47652,13.2,4.100367905,1,8.949816048,0,2,5,11.66697325
138,AR,Greene,44298,9620.660666,3983.764183,355.3454418,594.1306757,2630.460404,1342.469246,9240.211761,58.3595144,229.9413613,28.56418612,37.24493194,254.959082,13.1,5.7,43996,17.1,7.100367905,1,18.05018395,2.100367905,5.050183952,25.94981605,39.13086823
139,AR,Hempstead,22094,6581.430921,3276.943119,386.4943175,372.1209175,1703.055365,1100.224702,3894.140971,2070.810103,645.7764582,27.69892761,24.24428271,562.3593836,13.1,5.7,34560,24.1,2.899632095,1,15.05018395,1.050183952,4,14.20073581,18.78376256
140,AR,Hot Spring,33480,5165.932504,2209.281837,291.6768352,330.8507048,1203.259939,925.1236046,4692.07264,261.1718672,144.3020829,32.98468523,33.860481,145.8428471,13.1,5.7,39851,20.8,6,1,14.84944814,0,3.949816048,18.1003679,28.67921265
141,AR,Howard,13353,5676.685632,2853.098357,194.7695567,256.2597239,1360.248914,1021.059444,4538.412845,646.5512299,505.9158091,44.98764994,52.91225849,392.5244684,13.1,5.7,33199,18.7,2.949816048,1,10,2.100367905,1.849448143,10.1003679,17.46777038
142,AR,Independence,37034,5563.275907,2680.237188,428.2798814,284.3944149,1369.328243,839.3985409,5042.864951,120.362311,405.6502821,63.4610201,19.94222677,309.2512004,13.1,5.7,38241,18,7.100367905,1,18.8996321,2,4.949816048,23.84944814,27.75744423
143,AR,Izard,13483,150.8230515,74.78755055,202.8421665,9.345477019,34.61519343,33.75615758,142.8009085,0,1.662617145,2.220872369,3.354740711,2.446529599,13.1,5.7,35355,19.8,4,0,6.949816048,1.050183952,4,4,12.40738291
144,AR,Jackson,17371,3107.86498,1872.405714,359.365013,316.7833683,748.8683287,498.6676506,1984.577112,1030.584941,59.46767319,8.715389512,11.37601553,72.61151536,13.1,5.7,32571,27.5,3,0,11.15055186,-0.050183952,2.899632095,8.100367905,19.08302675
145,AR,Jefferson,71868,14581.38129,5499.383248,696.0162107,823.3723991,2875.527778,2310.966956,6284.831096,7823.752117,216.8575408,180.2535174,30.12769176,261.8697757,13.1,5.7,36990,26.5,15.1003679,1,40.05018395,1.749080238,9,58,77.88616634
146,AR,Johnson,26103,1502.745423,741.6427016,315.1629239,43.38617011,329.9925015,266.7889677,1334.8019,8.249023566,183.0283318,3.845868364,11.44196195,142.378289,13.1,5.7,35877,21.8,1,1,12,0,3.050183952,11.8996321,22.5881285
147,AR,Lafayette,7015,1615.938529,719.2129099,267.1479035,124.9854405,419.3724934,284.531094,980.3635551,598.2581602,40.22812566,16.89032661,3.759203072,16.66728641,13.1,5.7,33864,22.7,1,0,4.899632095,2,0.949816048,3.050183952,6.774172214
148,AR,Lawrence,16702,5222.805887,2709.802193,197.5470823,378.362677,1264.438159,888.9700152,5105.244208,16.21371328,59.07389688,3.000000037,27.48789909,69.86006966,13.1,5.7,34808,23.7,2.949816048,0,16.40147162,0.949816048,5,6,18.22011285
149,AR,Lee,9676,4722.327585,2848.486999,399.6660155,495.431786,742.6974778,559.0660224,2186.207613,2407.113884,67.63351441,34.27516391,11.58686076,83.14407986,13.1,5.7,28481,35.9,1,0,1.050183952,0,1,3,12.1167893
150,AR,Lincoln,13866,4694.287364,2372.177196,408.6157365,154.335808,353.0171301,235.4173278,2181.855933,2339.980703,181.6374714,16.08358706,7.075723891,148.2914323,13.1,5.7,40216,25.1,1,0,8.050183952,0,1,5.20073581,9.796308544
151,AR,Little River,12421,1914.888056,646.7663708,261.2557036,88.3572956,499.2607237,307.6770204,1170.495188,619.6882641,85.20661117,11.33044426,22.77785201,90.59631212,13.1,5.7,39265,19.9,1.949816048,1,4.899632095,0,3,6.100367905,13.05018395
152,AR,Logan,21713,2069.944574,1098.311637,231.478987,137.8752502,520.5009218,303.9160885,1934.308435,8.008482337,63.32635079,37.48346235,29.84126865,60.30292742,13.1,5.7,37924,20.5,1.949816048,0,19.1003679,0,4.100367905,11.1003679,18.90922244
153,AR,Lonoke,71336,12276.48943,4536.892726,699.7335568,600.5396898,3506.335759,1375.226777,10452.44376,1294.105873,403.7319609,86.93613245,61.11855821,380.5960166,13.1,5.7,56240,11.9,5.849448143,2.050183952,31.20073581,2.050183952,7.949816048,34.79926419,51.74735094
154,AR,Madison,15707,3813.49854,1893.586886,220.9466158,190.330819,813.9801628,654.3829474,3674.267351,5.370541504,56.43303815,18.71103887,41.10438508,69.46857994,13.1,5.7,41007,18.8,1.899632095,0,9,1,2,3,10.48806719
155,AR,Marion,16211,2255.376704,1118.283876,233.9850574,134.2405768,361.4554171,547.3825808,2179.686647,5.999999868,61.17372083,4.64326817,14.00647125,49.04032175,13.1,5.7,34946,18.8,2.949816048,1,5,0,4,7.050183952,10.02478539
156,AR,Miller,43912,14528.87464,5959.424504,757.7994348,837.6908989,3596.019286,2049.519348,11345.63161,2644.109744,291.4717328,77.40653941,99.52287757,353.6963296,13.1,5.7,39005,22.3,7,1,25.8996321,1,5,21.84944814,47.54784148
157,AR,Mississippi,43715,5862.958848,3369.057438,634.3933744,508.9132968,1642.549844,659.6617472,3682.369945,1906.749877,224.5645606,33.13556417,16.59584073,223.119035,13.1,5.7,34888,26.3,9.749080238,2.050183952,21.69889629,1,7.79926419,29,46.28549185
158,AR,Monroe,7453,1020.247645,516.6950391,234.7084969,110.1449816,220.5359603,205.2903905,657.553685,349.2383534,1.788416131,1.348738547,1.728017036,10.37884636,13.1,5.7,30801,30.9,2.949816048,0,10.1003679,0,1.949816048,6.100367905,18.42533725
159,AR,Montgomery,9029,2108.832955,1062.053132,133.2583403,132.2140792,426.9969801,456.5382394,2032.584404,0.875638312,37.36667811,4.464375398,16.04495321,52.8635808,13.1,5.7,37813,21.8,1,0,5,0,0.949816048,5.150551857,5.953998044
160,AR,Nevada,8513,2631.892425,1289.681472,220.7342138,142.8024614,576.6998839,547.2966641,1843.840609,732.1017905,29.59001416,11.76471923,7.943009096,36.24229631,13.1,5.7,35914,24,1,0,4.698896285,0,1,3,7.47909002
161,AR,Newton,7858,3653.074972,1776.002193,150.7957373,244.7582539,736.2072519,719.7908621,3485.238175,2.568630859,57.90276527,9.340336497,36.8066954,119.121122,13.1,5.7,33679,24.2,1.899632095,0,5.20073581,1,1,2,6.403814091
162,AR,Ouachita,24321,6756.87135,3555.124497,596.9579882,490.826055,1499.484898,1156.132917,3642.197502,2873.863267,106.3482167,12.73038173,21.86012385,206.2200713,13.1,5.7,37987,22.8,5,1.050183952,14.05018395,0,5.949816048,17.30110371,31.51346575
163,AR,Perry,10298,1490.746586,655.2807212,193.7411711,89.33583366,328.6403826,280.2366199,1438.500908,11.9593938,17.77956324,2.691894656,7.161091241,28.43329598,13.1,5.7,43020,16.8,2.050183952,0,5,0,1,1.949816048,3.966237444
164,AR,Phillips,19557,10960.59709,6751.824941,799.628687,1351.579288,3004.633764,1797.003341,3593.316546,7135.851862,149.0513161,27.325853,21.59089579,181.5119458,13.1,5.7,28224,37.3,5.899632095,1,16.40147162,0.949816048,2.899632095,9.949816048,29.07435617
165,AR,Pike,10835,2603.401947,1240.403037,119.2920029,143.3698038,564.9044294,520.3609458,2326.042883,184.9585658,56.47145796,10.26376601,28.05019746,54.08653624,13.1,5.7,36266,18.5,3.949816048,0,7.050183952,0,1.899632095,5.100367905,14.995818
166,AR,Poinsett,24016,8364.127536,4688.200151,648.7025429,867.7877753,2216.308592,1226.221665,7146.554454,940.8755777,249.0822876,13.7484376,31.41428006,231.5347664,13.1,5.7,32756,23.9,4.949816048,1,18.15055186,-0.050183952,4.949816048,14.84944814,28.15860926
167,AR,Polk,20196,7939.58794,4229.092192,325.1208789,649.1659561,1977.983965,1354.514938,7114.016993,25.83118853,842.9807499,19.86539986,146.5063271,633.3680169,13.1,5.7,34723,24.4,2.849448143,1,15.1003679,0,2.949816048,6.849448143,16.72103262
168,AR,Pope,63577,8394.67528,3802.834148,571.3753474,387.7943232,1765.661779,945.4997412,7122.843534,357.5649429,931.6825476,131.6472948,35.7439407,744.9101954,13.1,5.7,41074,20.8,8.100367905,1,25.64871233,3.050183952,9,53.1003679,41.5555923
169,AR,Prairie,8297,3227.063544,1713.345901,152.3448092,246.6106352,712.8246956,649.7448402,2938.723618,227.800121,34.0281635,3.000000036,12.08677891,45.45303185,13.1,5.7,39518,19.6,3,0,6.849448143,-0.050183952,1.899632095,2.949816048,7.899938683
170,AR,Pulaski,393643,101839.2619,39910.4995,3357.735333,5744.537317,26363.78444,11195.56874,53323.32519,41319.64396,5601.470482,1460.646999,449.4096363,5210.705266,13.1,5.7,46473,19.4,56.79926419,10.15055186,227.2044149,34.55202348,39.94981605,366.2545988,320.5497912
171,AR,Randolph,17427,5762.674706,2622.020328,395.8591017,445.8136715,1448.436073,1056.025387,5515.181809,48.94610003,117.5695373,14.17140393,38.76500298,142.6103719,13.1,5.7,34730,17.6,2.899632095,1,11.25091976,0,2,10,13.75030659
172,AR,St. Francis,26654,7660.236567,4272.594598,719.4989966,714.1258716,1880.600996,946.7917808,2467.522279,4877.493945,316.3049148,40.33967856,46.04936824,226.4769469,13.1,5.7,31625,30.7,5.949816048,1,20.05018395,-0.050183952,3.899632095,13.05018395,32.12005154
173,AR,Saline,116397,23913.29825,6560.854582,1093.220348,964.2047071,5965.993631,3729.593131,21380.99738,1335.029775,1083.439644,175.4165458,129.1933836,887.1762278,13.1,5.7,56926,10.7,12.15055186,2,37.30110371,2.100367905,12.1003679,70.65239138,72.0269315
174,AR,Scott,10540,1942.857602,879.8852887,110.6781396,101.2408987,442.0558985,392.5690452,1771.104823,19.33246806,51.91807848,38.11621386,51.66419201,61.56410167,13.1,5.7,36028,20.8,3.050183952,0,3.899632095,0,4.100367905,5.150551857,10.37035812
175,AR,Searcy,7831,2757.112548,1354.598893,157.7194239,159.8614017,551.6696356,542.054193,2637.040802,1.000000002,33.50432127,4.013612359,42.46147254,71.59666396,13.1,5.7,30427,22.2,1.949816048,0,3.899632095,1,2,4,7.970112853
176,AR,Sebastian,127428,12919.24749,4677.557561,697.9355758,625.1708023,3103.458842,1712.304459,10656.9961,550.402963,905.8003892,557.1186671,230.8177741,917.9419009,13.1,5.7,41452,22.1,17.79926419,5.050183952,64.40147162,8.849448143,16.05018395,103.7025753,118.2682609
177,AR,Sevier,17272,4001.664886,1904.228707,179.4655549,285.1148701,1150.669055,534.4517169,2681.97319,436.3100905,988.2260964,16.38714012,71.13213515,795.8623413,13.1,5.7,41848,20.8,5.150551857,1,14.05018395,0,3,7.050183952,19.49163601
178,AR,Sharp,16811,3878.396512,1757.996578,351.8855812,304.5008306,724.3387268,1186.959355,3768.461796,6.524446978,58.76325651,8.21881092,35.12959185,59.46879517,13.1,5.7,32095,24.6,3,1,5.949816048,-0.050183952,4,9,16.52958056
179,AR,Stone,12380,3115.913626,1681.832604,252.7958337,178.5068725,696.2223,582.7028458,3016.686904,3.47226897,49.72638535,8.233514994,30.55013592,56.9707996,13.1,5.7,32023,21.5,2,1,5.050183952,-0.050183952,3,10.05018395,8.637392694
180,AR,Union,40093,10943.84149,5615.767903,570.7136895,816.1888388,2708.409337,1795.441774,6071.99494,4447.091562,393.2489146,46.76018198,35.75541548,340.3290837,13.1,5.7,42195,19.7,5.899632095,1,31.54834443,2.849448143,6,28.20073581,32.34434638
181,AR,Van Buren,16773,1774.93123,1054.690801,293.3374957,163.723237,364.6455014,348.8732391,1700.669987,0.83686403,61.3975257,0.793169245,13.64380708,58.98740486,13.1,5.7,38306,19,2,1,11.84944814,1.050183952,4,6.050183952,13.92146184
182,AR,Washington,224491,29544.07372,12306.8044,1254.212779,1245.995893,8013.156576,2373.277922,23217.81195,1210.75355,4759.029396,641.017926,303.5223773,3614.377006,13.1,5.7,46418,16.9,39.40147162,6.050183952,71,13.1003679,28.1003679,172.6022074,161.7945792
183,AR,White,78925,9451.940072,4016.29707,765.0579845,534.6343679,2356.835397,1324.64408,8397.757162,560.3027213,412.1141005,26.50540258,68.11715347,393.2576062,13.1,5.7,42508,19.7,10.94981605,2.050183952,42.20073581,-0.050183952,13.05018395,57.35128767,74.51918068
