FIPS,County,NEAREST_1,NEAREST_2,NEAREST_3,NEAREST_4,NEAREST_5,NEAREST_6,NEAREST_7,NEAREST_8,NEAREST_9,NEAREST_10,NEAREST_11,NEAREST_12,NEAREST_13,NEAREST_14,NEAREST_15,NEAREST_16,NEAREST_17,NEAREST_18,NEAREST_19,NEAREST_20
42073,Lawrence,42073,34003,19135,48289,28091,1089,18131,32017,41017,48283,13075,55001,51087,21025,36087,29157,6099,31019,29031,45025
42075,Lebanon,42075,15003,49055,13105,12103,1109,48093,29005,41003,28115,18043,46005,51017,39117,28017,27157,51091,31029,56011,18061
42077,Lehigh,42077,13061,29055,32023,17053,39075,21005,55121,27021,6041,8107,26113,29227,8089,16045,46081,32031,28001,50023,46077
42079,Luzerne,42079,28003,26107,21217,16027,45045,40079,1069,51031,46061,27055,17063,21087,46035,19029,19003,8071,12053,20077,12119
42081,Lycoming,42081,37049,25007,48321,16019,17011,36113,37113,8023,29225,19131,51161,51121,2170,39143,21031,20033,27099,13241,40121
42083,McKean,42083,40109,47121,31157,19031,40007,56025,5067,48435,47143,53029,29119,12031,21221,37101,26059,48199,31119,51191,2188
42085,Mercer,42085,48313,26157,16025,36117,18149,51149,8083,5105,51036,47103,37007,48163,31163,29031,40075,21131,36087,21193,13185
42087,Mifflin,42087,29085,27027,13139,18147,38089,28119,27131,17057,40069,21059,48369,28107,1035,27147,42067,13117,39065,22085,22069
42089,Monroe,42089,13201,19175,35061,45087,17091,46087,21137,39153,6081,51029,1033,29179,5127,26073,48389,46033,55063,49037,21021
42091,Montgomery,42091,13259,51079,31145,5133,29071,45081,21073,8025,27035,41043,35053,29075,28021,46057,26039,17183,21187,50005,1075
42093,Montour,42093,38057,16081,51023,28009,19129,46003,17123,45073,20151,22079,48411,37031,8055,39033,42097,53037,39147,1031,35006
42095,Northampton,42095,17075,1059,38015,5113,19159,13037,48309,28037,26035,48191,21167,8089,51065,21113,46079,45071,49037,55063,6111
42097,Northumberland,42097,53037,8055,27109,20151,39033,17203,30069,19071,48437,46073,32009,48333,51023,6035,1031,38057,21093,29105,42093
42099,Perry,42099,13157,20145,48279,18123,12086,48083,1013,26101,31097,28161,8027,22069,17125,42067,56005,13013,39159,39091,26053
42101,Philadelphia,42101,38029,1057,29061,6055,39059,46019,28149,12055,48269,13197,51113,21081,46057,26039,13249,46029,30087,5081,51139
42103,Pike,42103,36073,22091,13087,19121,55123,48087,51135,48323,45091,48331,1077,21199,38083,20035,26111,12117,39133,13131,35001
42105,Potter,42105,31123,47123,53061,19081,48267,29209,21219,12033,55079,51197,37191,40059,4001,16011,19163,21047,41025,19045,39051
42107,Schuylkill,42107,30063,4023,39139,19145,51163,50001,48109,1045,26061,38065,29161,22025,21029,46111,28081,45007,20155,12101,48045
42109,Snyder,42109,48229,21027,48069,39175,27039,13257,17143,46017,40005,36031,13119,49017,13011,8115,28071,51005,27005,42119,16043
42111,Somerset,42111,20121,48335,16069,6003,18065,26097,48337,20171,13143,17191,1029,5043,29111,13043,48273,54011,8001,41069,48401
42113,Sullivan,42113,37175,19089,36115,47069,12059,46043,37137,30047,21009,31005,27029,25019,53007,22039,48299,19155,46023,20007,39123
42115,Susquehanna,42115,50025,21053,51083,12013,46009,12083,40135,29149,40053,37055,26067,22121,21057,47077,17089,31091,48167,37111,47039
42117,Tioga,42117,47167,27113,17195,21213,25005,56009,37173,39095,48481,19067,31069,26139,51141,37147,46053,29213,40107,26115,21141
42119,Union,42119,1039,16065,51045,27087,26131,39175,13257,46015,28093,48069,48229,21085,29105,8115,27039,13137,27099,21027,31049
42121,Venango,42121,5045,47051,20129,53063,28131,48013,17153,37153,6047,55021,48471,19143,19107,20099,17003,13101,27137,21007,31077
42123,Warren,42123,36067,55055,21083,26149,28059,51169,5023,40017,40139,48493,12003,37105,26147,40035,19041,21105,47177,37037,31011
42125,Washington,42125,1009,41031,49049,13315,45085,8013,31061,18023,27173,21205,5039,23017,24017,28129,18011,29001,27017,48213,34025
42127,Wayne,42127,37045,46047,29035,12039,19049,55023,22033,31113,21231,48483,40071,47181,26057,51111,39035,56007,46125,49003,46135
42129,Westmoreland,42129,30059,55135,17081,8091,1019,48173,20003,48073,45067,27127,13161,21019,18095,48131,29199,55031,24037,5025,54099
42131,Wyoming,42131,41019,47109,22077,31117,37149,19191,27007,39093,17093,48243,21001,21169,19009,37089,48053,47023,39043,20077,12063
42133,York,42133,28155,48277,18175,48303,39049,8103,48133,22049,29135,20013,6063,13133,13265,55109,1101,20009,20023,29051,54083
45001,Abbeville,45001,26165,38059,48193,17113,28081,39083,22025,12057,21029,29125,20155,8101,55011,46005,50007,48153,21111,29147,27159
45003,Aiken,45003,48251,30023,20039,2060,30087,29219,13053,46029,51139,48061,42045,13215,27097,21081,26043,41047,26137,39121,12027
45005,Allendale,45005,26109,54017,41067,6115,27145,17117,48063,41051,54033,20161,13303,27059,39163,30031,24027,6057,13207,24029,13169
45007,Anderson,45007,26085,50001,28145,19145,51163,4023,39139,48109,31135,38065,29169,42107,30063,1045,56045,21093,12101,21123,1031
45009,Bamberg,45009,48113,39025,28163,46021,34001,17083,5073,54095,48207,6101,12043,20061,18167,51107,29033,51043,48433,35025,13079
45011,Barnwell,45011,13263,8073,49019,21015,28055,5091,1125,34033,21117,12043,29113,48439,21037,46021,48433,35025,30093,13145,51187
45013,Beaufort,45013,39023,54007,13217,18027,29159,48079,1047,17017,42055,18101,22013,38001,28083,48059,13247,27123,32021,20117,27053
45015,Berkeley,45015,6061,20177,48115,39131,18081,28079,13319,5139,18109,35017,29175,48503,27151,28099,48499,8077,54077,54049,41055
45017,Calhoun,45017,53071,5099,21161,12093,48003,48275,13193,21201,54051,34005,39013,18107,20127,30043,21023,51153,1073,29189,38051
45019,Charleston,45019,48305,48223,48427,24005,22111,55085,20085,54001,29089,48429,54093,48445,32033,48159,46045,48231,22027,18105,28007
45021,Cherokee,45021,51147,35001,16001,22037,12069,13253,38083,48323,33019,17197,19121,49003,13087,20191,29179,5131,21199,26073,48087
45023,Chester,45023,18111,4025,48145,19039,55081,51145,6001,13205,29093,33009,16015,13007,5097,21151,26051,40057,34041,51075,12095
45025,Chesterfield,45025,5125,6099,48283,13019,31019,21025,48461,51101,51127,48289,20205,32017,27101,28073,8033,51097,1089,49029,26003
45027,Clarendon,45027,26007,21135,53013,55073,6059,48023,5103,42059,35027,18011,13235,48213,24017,13023,1115,27115,30017,20139,28123
45029,Colleton,45029,39027,8093,28051,29195,30075,1021,22027,20149,48231,46045,48501,55099,32033,24021,39165,48445,28053,48085,18105
45031,Darlington,45031,1095,51159,20207,6023,13017,5053,51057,40141,53075,17077,36059,29197,42003,21175,38093,17145,20075,31099,55137
45033,Dillon,45033,21159,26095,19177,8111,35011,5069,13005,28153,20093,51133,55139,38003,41013,18053,1049,42005,8123,27033,17055
45035,Dorchester,45035,39071,20163,46105,48397,49039,26141,24031,20141,54091,18119,27011,18021,20065,17135,8035,41027,41059,1007,54073
45037,Edgefield,45037,21103,51165,30039,48425,55035,26079,20113,17019,29073,39119,42029,46025,12049,1113,6097,1075,16003,53005,48125
45039,Fairfield,45039,12097,6013,48475,13095,8057,8011,20015,29187,39019,28085,19053,51109,18007,34019,21151,5097,51075,16015,1079
45041,Florence,45041,56003,24037,49051,1055,6009,18159,28061,13271,48131,53049,20003,38045,48485,31181,55135,5025,48173,26001,30059
45043,Georgetown,45043,27067,35005,49007,39053,13107,8005,20089,20091,18139,20109,24041,41009,55129,48047,48183,8029,20045,1111,55078
45045,Greenville,45045,28003,46035,12053,21087,42079,50021,48011,19029,29215,26107,20077,21217,22009,48281,51031,20095,16027,39077,1069
45047,Greenwood,45047,26013,40089,42011,16087,31085,28057,1005,50023,21211,51015,26113,29147,55011,48345,48035,55121,12057,6041,39075
45049,Hampton,45049,29107,54003,34009,18153,48253,12051,23019,1065,48085,39165,48121,4011,28053,48501,39017,13255,54105,27155,46129
45051,Horry,45051,13267,2100,48401,17191,49013,13233,18035,13143,54011,20171,38073,1023,16069,5079,24045,31129,13279,29111,31169
45053,Jasper,45053,27053,18083,46107,28083,48181,8015,13151,39113,53059,28133,20117,29101,48079,18027,55029,13063,42055,13247,48441
45055,Kershaw,45055,34039,20073,49035,54029,31137,1103,28077,18181,13287,13321,21197,6037,51033,6077,51085,48161,29186,26011,34013
45057,Lancaster,45057,35057,39099,33003,55057,19117,12009,49011,13071,1083,28147,21129,34031,18073,5051,40065,34027,21065,51041,46103
45059,Laurens,45059,51125,21229,32031,28001,1067,46097,19173,48099,39169,41039,42025,16045,29065,17053,26133,6075,16075,22029,42077
45061,Lee,45061,27083,21205,30079,8113,23017,17157,18023,18015,48487,13315,31099,27017,1009,55097,29171,5059,8099,48329,48161
45063,Lexington,45063,53021,20115,21097,55019,13307,50009,51113,17183,51137,21209,26039,48217,46057,56029,29099,31065,6095,13261,51047
45065,McCormick,45065,21185,22041,28095,31087,26055,12081,29151,20159,13181,27159,39089,17147,29147,51015,29073,29003,1011,16087,50015
45067,Marion,45067,1019,54099,48073,42129,8091,48249,30059,13161,18053,48173,23011,55135,17081,27127,28023,29045,20093,55031,5069
45069,Marlboro,45069,31079,26063,51119,48225,40031,48311,13003,20133,21071,49043,51103,30021,18103,20187,23005,48383,1071,53027,18169
45071,Newberry,45071,28063,31063,21239,13243,30077,12105,51003,38015,29221,49045,20079,8089,1093,26143,1059,48309,39157,6111,19159
45073,Oconee,45073,17123,19129,22079,48411,38057,39147,42093,51023,16081,20151,21085,28009,28093,30069,27087,26131,29105,42097,46003
45075,Orangeburg,45075,13225,27065,18121,8017,29117,51061,18133,48257,39015,8019,26119,30009,28089,8117,46051,39111,27095,20137,13269
45077,Pickens,45077,40077,1061,21099,27045,31101,51019,37031,26123,39077,42037,25019,35006,27029,22009,28139,46003,29215,30047,19137
45079,Richland,45079,27001,48155,20017,34021,51177,21181,17133,28029,29129,39081,48349,21017,13177,39067,13261,46093,18171,6095,31065
45081,Saluda,45081,21073,5133,41043,35053,8025,42091,51079,13259,29075,31145,13239,22107,29071,2220,39031,1093,50005,49045,46077
45083,Spartanburg,45083,50027,48129,8071,51011,12119,27055,46061,39103,19001,17063,40079,28157,16027,36063,22125,29203,21217,26107,31111
45085,Sumter,45085,41031,34025,1009,42125,13315,20111,49049,29211,8013,31083,6067,21069,21205,17163,48479,48487,12061,35023,54009
45087,Union,45087,51029,35061,42089,19175,55063,1033,48389,49037,13201,21021,21137,13099,53025,26035,39153,17091,6081,46087,20173
45089,Williamsburg,45089,42051,28101,13175,46137,48009,21089,38021,48423,23007,53003,24009,20059,17121,8014,27023,18057,18097,5013,8031
45091,York,45091,12117,20035,21203,51007,39133,26111,46099,27061,42103,51135,13131,36073,1077,19181,55123,22091,29223,12095,48087
46003,Aurora,46003,28009,37031,16081,42093,35006,31101,38057,51023,45077,40077,21099,42037,19129,1061,17123,27045,45073,27029,48381
46005,Beadle,46005,29125,41003,21111,8101,50007,17113,48153,38059,39083,45001,42075,26165,21029,27159,12103,56011,49055,28115,48193
46007,Bennett,46007,31077,18039,13101,49033,21039,51093,35047,19095,29133,12047,47031,37125,37123,53031,48407,51195,21007,28131,47061
46009,Bon Homme,46009,50025,40135,42115,12013,51083,37055,21057,31091,48167,21053,40053,12083,17089,47077,29149,26067,26081,37111,47023
46011,Brookings,46011,5109,1133,48495,13177,28029,29129,18171,26129,21017,23003,51109,31073,2185,39019,21049,39067,34019,8011,29099
46013,Brown,46013,41063,20087,24029,18031,23025,6073,39163,8039,13303,17135,24027,8035,48063,26047,54033,13285,54091,17117,27059
46015,Brule,46015,51045,16065,13241,27099,31049,1039,17175,51161,42119,27087,31153,28093,8023,29225,21085,36113,20097,13137,40121
46017,Buffalo,46017,17143,27039,8115,48069,48229,26105,40005,29059,42109,13137,13011,31025,31131,20047,21091,30061,8095,54025,39175
46019,Butte,46019,21081,28149,30087,2060,46029,48269,51139,29061,13197,13053,1057,48251,42101,12055,42045,6055,38029,5081,45003
46021,Campbell,46021,12043,48113,45009,39025,5073,20061,28163,48433,34001,35025,17083,54095,18167,6101,48207,49019,13263,51043,1125
46023,Charles Mix,46023,53007,31005,21009,48299,6049,12131,22039,36115,6079,41045,39123,19165,48039,51067,48375,37175,19037,29067,17103
46025,Clark,46025,42029,1113,39119,51165,6097,48425,48125,30103,16003,45037,21041,21103,53005,29063,21223,29073,30039,29003,22065
46027,Clay,46027,48287,55043,37035,17031,27071,39085,33011,38069,29181,36037,22063,26037,47101,21147,5047,12035,12073,51117,19015
46029,Codington,46029,21081,30087,28149,2060,26137,48269,2150,46019,13197,45003,39121,48251,20039,51157,12055,51139,13053,29061,42045
46031,Corson,46031,30067,54023,22067,28103,48343,55005,55041,17173,35051,29165,18137,1123,20143,48169,54093,20193,12015,48159,18029
46033,Custer,46033,5127,6081,39153,21137,29179,17091,1077,55123,48087,13201,28005,51049,12095,1033,42089,38083,48323,46087,19121
46035,Davison,46035,12053,45045,50021,48281,48011,22009,29215,21087,39077,28003,20095,21123,42079,19137,19029,28139,56045,27045,26123
46037,Day,46037,48263,6033,32029,22123,12015,48489,48367,18137,17029,20143,35051,48439,22035,13145,54031,18029,29113,39167,48343
46039,Deuel,46039,1127,29079,39013,8049,21201,18045,16085,26135,51047,28049,5057,50009,12093,31065,55019,21097,21181,13249,13261
46041,Dewey,46041,27093,1119,18041,24011,32005,24001,48203,41009,20091,13149,54053,13107,20109,49007,29173,18139,5017,8005,39053
46043,Douglas,46043,12059,30047,47069,38055,12017,42113,40061,48053,25019,37175,39043,26123,21169,21009,36115,27029,19089,51019,19191
46045,Edmunds,46045,48231,32033,30075,1021,22027,29089,8093,18105,20085,29195,55085,48445,28051,28007,45029,20149,39027,54001,24021
46047,Fall River,46047,29035,55023,37045,42127,47181,31113,26057,12039,19049,51111,46125,48483,40071,22033,49003,33019,21231,21199,5131
46049,Faulk,46049,27163,17167,20131,1001,28097,49041,29053,18093,12011,28015,55125,27051,42001,23029,13211,27123,54097,48147,38001
46051,Grant,46051,27095,4013,8117,55119,13269,30093,39111,15009,21037,1125,51187,41005,5091,20061,49019,30009,21117,45075,39015
46053,Gregory,46053,31069,51063,39095,12091,27125,22003,48319,42117,17195,26121,47167,27113,25005,19067,21213,2170,36091,31177,19085
46055,Haakon,46055,31001,21127,40033,16037,29199,17055,26069,20001,23001,27127,13161,41013,48173,51133,28067,21115,8091,48073,20075
46057,Hamlin,46057,26039,51113,17183,20115,27035,13307,39059,6055,21209,31145,1057,29071,48217,42101,28021,51079,38029,45063,42091
46059,Hand,46059,18025,30065,39159,13059,22127,35003,31127,28161,54075,27049,13195,8027,26053,48279,31147,27111,13219,29141,41001
46061,Hanson,46061,27055,40079,1069,16027,8071,21217,26107,50027,45083,19003,51011,12119,48129,17063,21155,42079,28141,39103,28157
46063,Harding,46063,13199,54027,54107,26047,8097,13285,54037,8065,20161,8039,13207,6073,46109,20027,8063,29163,6025,18031,26109
46065,Hughes,46065,48399,42061,27079,16035,48141,8109,20083,12087,28027,54019,29185,17109,39149,37129,18173,40095,39011,13051,13117
46067,Hutchinson,46067,12063,26117,53017,19005,21001,22125,47071,29203,21207,39093,37149,22077,42069,17093,36063,48491,26083,31117,51037
46069,Hyde,46069,13013,36033,29015,40013,28135,49031,39091,18037,31097,54067,17125,48083,12086,39021,31133,22081,27037,48017,38041
46071,Jackson,46071,35019,51073,31093,28111,55047,18085,1071,8067,5119,37165,21119,21071,20133,37153,23005,56021,48455,17087,27063
46073,Jerauld,46073,48333,17203,6035,48437,39033,27109,53037,8055,1031,19071,42097,40127,21093,13147,29169,32009,31135,20151,28145
46075,Jones,46075,31185,1129,19057,5095,13129,18001,17059,37017,55015,21225,2230,29011,13305,29217,54045,36049,17069,27165,13313
46077,Kingsbury,46077,46081,29227,8107,20079,49045,21005,13239,51003,6041,12105,29055,55121,26113,32023,41043,48035,21073,39075,13243
46079,Lake,46079,39151,28037,48075,51065,13037,21079,48309,21113,34041,17075,6111,49037,1059,26051,13007,33009,42095,29093,19053
46081,Lawrence,46081,46077,29227,8107,20079,21005,49045,13239,6041,51003,12105,29055,55121,26113,32023,39075,42077,48035,41043,13061
46083,Lincoln,46083,33013,47099,6029,26145,18089,22105,55103,30099,5083,6087,29223,21125,37071,39055,12127,37119,48507,16039,19153
46085,Lyman,46085,42027,48095,30027,28143,40123,21149,20057,39137,27161,16051,37141,54089,48057,31109,13187,29167,39003,17095,55071
46087,McCook,46087,26073,17091,13201,42089,29179,39153,19175,6081,48027,21045,35061,21137,5127,45087,46033,51029,51147,13253,45021
46089,McPherson,46089,29041,55069,54049,1117,8077,18109,48447,32001,28079,48505,26041,35017,13021,48165,5027,20177,13319,5139,20197
46091,Marshall,46091,48261,48315,10001,13165,39105,12071,20029,55075,49027,18047,48497,1063,41049,53011,54057,20209,48415,13251,39017
46093,Meade,46093,48349,33007,17133,38047,8061,13093,21181,54009,12061,20017,21069,51179,31083,54069,29211,27001,51177,5019,13081
46095,Mellette,46095,31143,27075,19115,13047,8007,27091,37051,38091,18003,20175,53035,49053,6039,29097,40087,18033,16023,13313,48175
46097,Miner,46097,39169,28001,16045,50017,45059,51125,21229,42025,32031,20173,13061,41039,21167,53025,13099,48191,27021,42077,48099
46099,Minnehaha,46099,51007,27061,21203,39133,12117,34037,45091,13205,28113,26111,20035,40057,51145,19039,29123,18111,45023,19181,21109
46101,Moody,46101,30049,31047,1079,51075,28085,29187,48293,5097,6001,46103,13095,34027,21065,48475,53001,21151,20015,38043,48127
46103,Pennington,46103,21065,34027,39029,53001,19185,48293,30049,46101,12009,31047,35057,55057,13321,21197,38043,29186,28077,48127,18073
46105,Perkins,46105,20163,39071,26141,18119,45035,54091,48397,41027,17135,20065,20141,41059,1007,8035,49039,20087,24027,29177,46013
46107,Potter,46107,53059,39113,13151,8015,54013,29101,45053,18083,27053,13063,22017,17171,13113,54087,28133,28083,55029,20201,20117
46109,Roberts,46109,8065,20027,54107,13171,17061,54085,46063,13199,6025,54037,29163,8097,54027,27141,30095,13285,13207,26047,8063
46111,Sanborn,46111,48045,27057,6083,27169,56039,1045,26061,21179,12101,38065,30063,39005,29161,51009,17105,48109,42107,39139,28117
46115,Spink,46115,18143,17115,1087,41053,48387,20053,55033,28025,54071,30081,48107,20043,4012,22073,39045,50013,13265,48143,13189
46117,Stanley,46117,18075,17193,20055,42021,48081,31059,48355,17067,55007,1023,8087,29013,5001,13183,55009,37047,13233,48409,23027
46119,Sully,46119,49047,13121,29083,6103,17169,26033,27019,18051,38077,22031,28011,31095,17009,8121,6065,54015,39109,13089,39037
46123,Tripp,46123,17161,48327,37039,51021,5035,40133,48351,31053,19189,48239,39051,16011,8021,55089,39069,36043,51197,12033,20025
46125,Turner,46125,26057,47181,21199,55023,51111,29035,46047,31113,37045,13087,48331,22091,49003,48483,12039,42127,33019,19049,22037
46127,Union,46127,40129,19169,30073,48463,38069,37097,36051,48477,47119,27071,33011,39007,26155,37035,47081,40113,5071,31045,12035
46129,Walworth,46129,27141,30095,28053,55099,54085,39165,23019,12051,13171,17061,46109,18153,39017,20027,34009,8065,54003,20149,28051
46135,Yankton,46135,5033,39035,17043,21231,33005,51117,47039,22033,48271,22121,47135,56007,26037,38049,29181,26067,35043,29149,40071
46137,Ziebach,46137,28101,38021,13175,45089,42051,48423,8031,6017,29205,5011,18059,53003,41007,27023,23007,18097,48009,17121,13283
47001,Anderson,47001,5055,47043,30035,48245,40143,48055,37067,31043,31149,37041,41029,19193,19187,30091,22023,47189,36097,19075,48201
47003,Bedford,47003,40147,51175,16047,26087,12079,28045,56013,36027,48185,49005,51105,6015,55025,42039,31071,21095,48325,53009,40039
47005,Benton,47005,19055,22007,31165,38067,6031,5135,19061,12045,16021,47085,19025,48149,19019,17111,47171,31017,31051,19079,19161
47007,Bledsoe,47007,21035,36053,55133,26023,31119,51191,6019,16067,53029,40017,48199,12003,47143,19147,5067,29119,5063,16017,47175
47009,Blount,47009,2130,31103,22019,36057,47147,5093,26091,22057,22051,37195,19069,35055,27089,31021,17015,47125,31039,37171,37005
47011,Bradley,47011,19139,42047,48413,5147,48457,40027,21143,31007,29097,53035,21033,13039,18033,51185,40087,35037,36065,6093,31141
47013,Campbell,47013,22095,5021,35028,31045,16071,36051,53019,41035,37185,37097,12129,47081,37003,36025,55065,40117,26065,36121,26093
47015,Cannon,47015,47073,37073,12121,56031,16053,19035,26099,19171,55105,5137,40131,36099,48029,40011,19011,47131,30085,41037,37151
47017,Carroll,47017,26015,48377,48071,25011,53047,12001,16031,47133,37077,48209,31107,40001,17111,47053,26045,40021,5143,17007,37199
47019,Carter,47019,31031,48357,40073,31139,53055,12019,26025,26077,47079,36023,47035,36009,56023,47183,12007,47185,48195,38009,47179
47021,Cheatham,47021,47093,30053,40045,26161,6107,36101,30019,36095,38079,37127,37193,25025,36003,55059,25027,5009,47089,26075,17085
47023,Chester,47023,19009,21057,37095,48167,48243,26081,29091,56027,40135,48065,27007,31117,37089,12133,51143,50003,40053,46009,22097
47025,Claiborne,47025,19127,19149,48477,36069,37131,4005,36111,37057,37159,37097,41035,53065,19169,16041,55065,47187,36051,40113,30073
47027,Clay,47027,4015,19065,12005,19027,31091,30029,22055,17037,37021,48031,17089,47113,35007,48233,38101,47077,37111,37033,22099
47029,Cocke,47029,36015,12029,40145,37157,40093,36001,5005,5089,26005,48341,2013,26163,37169,37187,36083,47159,37117,12041,5009
47031,Coffee,47031,12047,36011,40105,29133,35047,19141,28047,53009,55025,6015,5141,51105,16063,19157,51093,36027,49033,26027,46007
47033,Crockett,47033,36083,37187,19047,19017,48341,37115,37157,36015,17141,22055,47111,30029,48233,48157,36107,12029,6027,48031,37033
47035,Cumberland,47035,26025,36009,48357,12019,31139,47079,40083,5007,47019,22101,31031,40073,48137,37189,47083,53055,48295,38009,31179
47037,Davidson,47037,37197,22023,17085,41015,31043,19193,17177,47189,31089,16083,47043,19093,48043,47001,40143,37015,5055,40119,37069
47039,Decatur,47039,17043,26067,38049,33005,5033,29149,35043,22047,22121,19043,46135,47137,37055,12077,12013,47135,21053,48271,37111
47041,DeKalb,47041,53051,30051,37139,48195,40097,35033,47179,36013,47183,26077,48421,16007,36021,56023,37001,36023,26159,12067,31031
47043,Dickson,47043,47001,31043,5055,30035,48245,19187,19193,40143,22023,48055,37067,31149,37197,37041,41029,47189,48043,30091,19093
47045,Dyer,47045,37015,16083,17201,19013,17177,41015,47089,31089,38019,48259,25025,47037,30019,19019,17007,17085,47189,37197,26163
47047,Fayette,47047,2122,37099,51067,39123,29067,17011,39143,22039,21227,48299,6049,25007,37137,12131,41045,40091,21061,41011,19131
47049,Fentress,47049,12107,48021,5121,37181,48393,40103,40047,40001,26045,31027,37077,16073,36007,37145,47133,25011,37027,31107,5143
47051,Franklin,47051,5045,42121,48471,20129,19143,28131,6047,48013,55021,17003,53063,13101,17153,27137,37153,31077,51181,36079,18099
47053,Gibson,47053,47159,12041,5005,17007,40145,12001,48259,40093,16031,48377,38019,17201,17111,47017,48071,47045,19013,26163,26015
47055,Giles,47055,48371,51053,18127,37119,40009,13275,30099,26145,22117,36055,31041,48507,16039,36071,48041,21121,30055,39155,6085
47057,Grainger,47057,48473,36039,12123,40043,48111,6053,12067,47173,26159,31161,37059,48019,38013,37083,32003,47063,16007,29155,48421
47059,Greene,47059,37081,22113,37143,36109,48091,25003,5065,22087,41033,48465,27135,30101,38075,37135,27077,48201,48015,37001,29069
47061,Grundy,47061,48407,19095,38063,19041,21039,37125,51195,40035,18039,40139,48105,48493,55055,31011,51169,36067,53031,30083,46007
47063,Hamblen,47063,2020,29155,27135,48019,31161,22087,32003,38013,26159,6053,16007,30101,22113,37081,36039,47059,48015,37143,12067
47065,Hamilton,47065,19063,13049,16055,48255,55131,20175,6039,21139,37051,8007,49053,51167,40051,1097,18033,48373,30015,18113,31125
47067,Hancock,47067,48443,35045,36099,19171,37057,19035,38071,30085,53065,40039,29143,12121,42049,47149,6069,31071,37151,37073,48325
47069,Hardeman,47069,46043,37175,42113,21009,12059,36115,40061,31005,30047,39043,19089,6079,38055,48053,12017,21169,46023,19165,53007
47071,Hardin,47071,42069,21207,19005,53017,26117,51037,26083,46067,29203,36063,48491,22125,12063,5131,19001,17197,21001,19077,37161
47073,Hawkins,47073,47015,37073,12121,19035,56031,16053,19171,26099,55105,36099,40131,5137,48029,30085,19011,40011,37151,47131,42049
47075,Haywood,47075,29153,37087,31075,35031,31015,51089,21003,22001,40101,22075,12075,19037,17103,37013,6027,48171,40151,30071,25001
47077,Henderson,47077,17089,37111,37055,12013,31091,22047,47137,48453,19043,26067,29149,46009,50025,4015,42115,19027,21053,19065,47027
47079,Henry,47079,22101,47035,26025,40073,47019,36009,48357,53055,31031,40083,47185,31139,12019,37053,36023,5007,12125,26077,56023
47081,Hickman,47081,31045,12129,12035,47151,37185,22095,36121,35028,47013,19015,48211,36051,37097,16071,5021,22005,35059,19169,36025
47083,Houston,47083,48295,48137,26075,36003,31179,55059,37127,25027,37189,36077,36009,12019,31013,6107,5007,31139,26025,47035,5075
47085,Humphreys,47085,31165,17097,38067,31051,22007,47005,38023,19061,27069,16021,19055,31017,5087,22089,12045,6031,5135,25017,17111
47087,Jackson,47087,36107,40021,37177,37033,5049,48209,37199,37115,48233,12001,40093,31107,48377,47133,26015,47053,47017,37157,22099
47089,Jefferson,47089,25025,17177,37015,30019,16083,41015,47045,31089,47037,19013,17085,17201,48259,26163,38019,38079,37197,40045,22023
47091,Johnson,47091,37183,38099,35021,48177,19105,25013,19151,16017,19091,19113,37009,40083,5063,47161,35039,22101,38105,5007,48291
47093,Knox,47093,47021,30053,26161,36101,40045,36095,6107,37127,30019,5009,55059,36003,38079,25025,37193,53057,25027,47089,26075
47095,Lake,47095,5129,37091,36123,36021,48473,25009,40131,40043,26125,12067,48421,55045,35033,47131,47057,26159,47149,16041,16007
47097,Lauderdale,47097,19133,47165,16029,19023,25023,22053,36093,48157,47155,37117,37169,40153,2013,17015,17141,12029,40111,48341,48171
47099,Lawrence,47099,33013,5083,18089,39055,6087,46083,37071,29223,55103,13131,12127,51135,21125,48331,6029,22091,26145,22105,16039
47101,Lewis,47101,37109,12073,22063,5047,36037,21147,46027,33011,17031,21235,51025,26155,36105,48287,29023,37035,26037,29181,55043
47103,Lincoln,47103,48163,21131,16025,51149,26157,32013,36117,13027,28109,42085,18149,29201,13185,48313,19119,33017,18091,37167,55111
47105,Loudon,47105,37005,40081,47125,55101,37195,19197,48285,22057,5031,31039,38105,48361,19045,47145,16077,37009,51077,19097,22019
47107,McMinn,47107,51173,21221,37101,1003,48435,40007,41025,48123,39171,47121,31037,19109,19031,26059,5037,2188,56025,4001,42083
47109,McNairy,47109,42131,41019,39093,21001,22077,20077,51031,19191,37149,19029,31117,17093,48053,12063,27007,21169,48243,46067,12017
47111,Macon,47111,6027,19017,19047,30071,22001,48031,22075,17141,31075,30029,47033,22055,38101,40101,36083,31015,35007,37187,48341
47113,Madison,47113,37021,17037,35007,21171,38101,40003,19065,50003,48031,47027,26081,12075,40101,12005,29091,56027,30071,31091,30029
47115,Marion,47115,55027,16013,36075,20189,21145,28039,17127,30083,42053,19059,48105,37093,26151,31125,40015,18113,5145,20021,19183
47117,Marshall,47117,19167,5115,40025,38005,26021,19099,26049,29207,21013,33015,37025,56013,49005,22103,12079,56001,48185,51183,55049
47119,Maury,47119,39007,40113,30073,48463,51081,5071,12065,55049,40129,35049,26155,46127,29023,36111,37159,19169,22103,48477,48051
47121,Meigs,47121,19031,40007,42083,48435,40109,31157,56025,21221,37101,5067,47143,53029,51173,26059,29119,12031,48123,2188,12089
47123,Monroe,47123,19081,42105,31123,37191,55079,12033,51197,4001,19163,21047,41025,53061,21219,48267,29209,29009,5111,16011,39051
